External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations
19837-PART-01,Church of The Redeemer of Gaithersburg : Church of The Redeemer of Gaithersburg,Active,12/4/2024,MD,MD Montgomery County,Attn: Church of The Redeemer 19425 Woodfield Road Gaithersburg MD 20879,(240) 238-1576,Saturday,3rd of the Month,10:00 AM,12:00 PM,No,,9/23/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,While supplies last.
14830-PART-01,Faith United Ministries Outreach : Faith United Ministries Outreach,Active,2/24/2025,MD,MD Prince George's County,Attn: Faith United Ministries Outreach 7905 Fernham Lane District Heights MD 20747,(301) 736-2383,Saturday,Every Other Week,8:00 AM,4:00 PM,No,,11/14/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,
19862-PART-01,The Upcounty Hub Inc : The Upcounty Hub Inc,Active,2/24/2025,MD,MD Montgomery County,Attn: The Upcounty Hub Inc 12900 Middlebrook Road Suite 1100  Germantown  MD 20874,(240) 912-1068,Tuesday,Every Other Week,2:00 PM,3:00 PM,No,,10/2/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,
19862-PART-01,The Upcounty Hub Inc : The Upcounty Hub Inc,Active,2/24/2025,MD,MD Montgomery County,Attn: The Upcounty Hub Inc 12900 Middlebrook Road Suite 1100  Germantown  MD 20874,(240) 912-1068,Wednesday,Every week,1:00 PM,2:30 PM,No,,9/25/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,
19862-PART-01,The Upcounty Hub Inc : The Upcounty Hub Inc,Active,2/24/2025,MD,MD Montgomery County,Attn: The Upcounty Hub Inc 12900 Middlebrook Road Suite 1100  Germantown  MD 20874,(240) 912-1068,Thursday,Every week,11:00 AM,1:00 PM,Yes,Zip Code,9/25/2024,Home Delivery,Pre-bagged or boxed groceries,
19382-PART-01,College Park Church of the Nazarene : College Park Community Food Bank,Active,2/19/2025,MD,MD Prince George's County,Attn: College Park Community Food Bank 9704 Rhode Island Ave College Park MD 20740,(301) 364-4931,Saturday,Every week,9:30 AM,11:00 AM,No,,9/23/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,
19569-PART-01,Recovery Program Solutions of Virginia : Recovery Program Solutions of Virginia,Active,1/13/2025,VA,VA Fairfax County,Attn: Consumer Wellness Center  Recovery Program Solutions of Virginia 7611 Little River Turnpike Suite E100 Annandale VA 22003,(703) 939-0869,Wednesday,Every week,10:00 AM,4:00 PM,No,Zip Code,10/1/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",
19569-PART-01,Recovery Program Solutions of Virginia : Recovery Program Solutions of Virginia,Active,1/13/2025,VA,VA Fairfax County,Attn: Consumer Wellness Center  Recovery Program Solutions of Virginia 7611 Little River Turnpike Suite E100 Annandale VA 22003,(703) 939-0869,Monday,Every week,10:00 AM,4:00 PM,No,Zip Code,9/30/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19569-PART-01,Recovery Program Solutions of Virginia : Recovery Program Solutions of Virginia,Active,1/13/2025,VA,VA Fairfax County,Attn: Consumer Wellness Center  Recovery Program Solutions of Virginia 7611 Little River Turnpike Suite E100 Annandale VA 22003,(703) 939-0869,Tuesday,Every week,10:00 AM,4:00 PM,No,Zip Code,9/30/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,Attn: Mother of Light Center 421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Saturday,Every week,10:00 AM,1:00 PM,Yes,"Income,Zip Code",10/2/2024,"Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",
16850-PART-01,LINK Incorporated : LINK Mobile Food Pantry - Christ the Redeemer,Active,11/19/2024,VA,VA Fairfax County,"Attn: LINK Mobile Food Pantry - Christ the Redeemer 46833 Harry Byrd Highway, Sterling VA 20164",(703) 973-4444,As Needed,Every week,9:00 AM,5:00 PM,Yes,Zip Code,10/23/2024,Home Delivery,"Loose groceries,Pre-bagged or boxed groceries,Prepared meals",
19862-PART-01,The Upcounty Hub Inc : The Upcounty Hub Inc,Active,2/24/2025,MD,MD Montgomery County,Attn: The Upcounty Hub Inc 12900 Middlebrook Road Suite 1100  Germantown  MD 20874,(240) 912-1068,Thursday,Every week,2:00 PM,3:00 PM,No,Zip Code,10/3/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,
19862-PART-01,The Upcounty Hub Inc : The Upcounty Hub Inc,Active,2/24/2025,MD,MD Montgomery County,Attn: The Upcounty Hub Inc 12900 Middlebrook Road Suite 1100  Germantown  MD 20874,(240) 912-1068,Friday,Every week,9:00 AM,10:30 AM,No,,10/3/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,
14222-PART-01,SevaTruck Foundation : SevaTruck Foundation,Active,2/19/2025,VA,VA Fairfax County,Attn: SevaTruck Foundation 2815 Old Lee Hwy Fairfax Fairfax VA 22031,(202) 550-3018,Monday,Every week,3:00 PM,5:00 PM,Yes,,1/16/2025,Walk up,Other,"Braddock ES-7825 Heritage Dr, Annandale, VA 22003"
14222-PART-01,SevaTruck Foundation : SevaTruck Foundation,Active,2/19/2025,VA,VA Fairfax County,Attn: SevaTruck Foundation 2815 Old Lee Hwy Fairfax Fairfax VA 22031,(202) 550-3018,Tuesday,Every week,3:00 PM,5:00 PM,Yes,,1/16/2025,Walk up,Prepared meals,"Braddock ES-7825 Heritage Dr, Annandale, VA 22003"
14222-PART-01,SevaTruck Foundation : SevaTruck Foundation,Active,2/19/2025,VA,VA Fairfax County,Attn: SevaTruck Foundation 2815 Old Lee Hwy Fairfax Fairfax VA 22031,(202) 550-3018,Thursday,Every week,3:00 PM,5:00 PM,No,,1/16/2025,Walk up,Prepared meals,"Braddock ES-7825 Heritage Dr, Annandale, VA 22003"
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,Attn: The Family Place 3309 16th St NW Washington DC DC 20010,(202) 644-1125,Wednesday,As Needed,10:00 AM,5:00 PM,No,Income,9/30/2024,,Pre-bagged or boxed groceries,"Our pantry is available to anyone in need, Monday through Friday from 10-5 pm, as long as we have food available we will provide you with a bag of food.."
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,Attn: The Family Place 3309 16th St NW Washington DC DC 20010,(202) 644-1125,Wednesday,2nd of the Month,12:30 PM,2:00 PM,No,Income,9/30/2024,,Pre-bagged or boxed groceries,"Every second Wednesday of the month, we have a distribution for the entire community, many times we have fresh products, the distribution will last until everything is gone."
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,Attn: The Family Place 3309 16th St NW Washington DC DC 20010,(202) 644-1125,Friday,Every week,10:00 AM,2:00 PM,No,Income,10/2/2024,,Loose groceries,We always have emergency food bags
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,Attn: University of District of Columbia 4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Monday,Every week,11:00 AM,7:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,Attn: University of District of Columbia 4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Tuesday,Every week,10:00 AM,7:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,Attn: University of District of Columbia 4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Wednesday,Every week,2:00 PM,7:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,Attn: University of District of Columbia 4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Thursday,Every week,10:00 AM,7:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,Attn: University of District of Columbia 4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Friday,Every week,11:00 AM,2:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,Melanie Pagen  4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Monday,Every week,12:00 PM,7:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,Melanie Pagen  4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Wednesday,Every week,12:00 PM,7:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,Melanie Pagen  4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Friday,Every week,11:00 AM,4:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,
19227-PART-01,"Crowder Owen's Calvary Food Bank : Crowder Owens Calvary Food Bank (The Bishop Alfred A. Owens, Jr. Family Life CC)",Active,2/24/2025,DC,DC Ward 5,Attn: Crowder Owen's Calvary Food Bank 600 W Street NE Washington DC 20002,(202) 529-2299,Tuesday,Every week,12:00 PM,2:00 PM,No,,10/7/2024,Walk up,Loose groceries,
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,Attn: Rising Hope Mission UMC 8220 Russell Road Alexandria VA 22309,(719) 310-3277,Thursday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,Walk up,Loose groceries,
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,Attn: Rising Hope Mission UMC 8220 Russell Road Alexandria VA 22309,(719) 310-3277,Wednesday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,Walk up,Loose groceries,
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,Attn: Rising Hope Mission UMC 8220 Russell Road Alexandria VA 22309,(719) 310-3277,Tuesday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,,Loose groceries,
19261-PART-01,St. Anthony of Padua Catholic Church : St. Anthony of Padua Catholic Church,Active,2/11/2025,VA,VA Fairfax County,Attn: St. Anthony of Padua Catholic Church 3305 Glen Carlyn Road Falls Church VA 22041,(571) 471-3194,Monday,Every week,10:00 AM,1:00 PM,No,Income,10/4/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19261-PART-01,St. Anthony of Padua Catholic Church : St. Anthony of Padua Catholic Church,Active,2/11/2025,VA,VA Fairfax County,Attn: St. Anthony of Padua Catholic Church 3305 Glen Carlyn Road Falls Church VA 22041,(571) 471-3194,Wednesday,Every week,10:00 AM,1:00 PM,No,Income,10/4/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19276-PART-01,Womens Collective : The Women's Collective,Active,2/21/2025,DC,DC Ward 5,Attn: The Womens Collective 1818 New York Ave NE Washington DC 20020,(202) 483-7003,Wednesday,Every week,9:00 AM,5:00 PM,No,,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19357-PART-01,Centreville United Methodist Church : Centreville UMC,Active,2/26/2025,VA,VA Fairfax County,Attn: Centreville UMC 6400 Old Centreville Rd Centreville VA 20121,(703) 830-2684,Thursday,4th of the Month,5:30 PM,6:30 PM,No,,9/26/2024,,,
19357-PART-01,Centreville United Methodist Church : Centreville UMC,Active,2/26/2025,VA,VA Fairfax County,Attn: Centreville UMC 6400 Old Centreville Rd Centreville VA 20121,(703) 830-2684,Saturday,2nd of the Month,7:30 AM,9:30 AM,No,Income,9/26/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,Attn: First Baptist Church of District Heights 7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Saturday,3rd of the Month,9:00 AM,12:00 PM,No,,10/2/2024,,,
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,Attn: First Baptist Church of District Heights 7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Tuesday,,9:00 AM,12:00 PM,No,,10/2/2024,,,
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,Attn: First Baptist Church of District Heights 7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Thursday,,9:00 AM,12:00 PM,No,,10/2/2024,,,
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,Attn: No Limits Outreach Ministries 7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Sunday,Every week,12:30 PM,1:30 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",Email Nolimitsfoodpantry@gmail.com for appointment
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,Attn: No Limits Outreach Ministries 7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Friday,Every week,6:00 PM,7:30 PM,No,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19731-PART-01,"Ark of Grace Mission, Inc : Ark of Grace Mission, Inc",Active,2/5/2025,MD,MD Prince George's County,"Ark of Grace Mission, Inc 3311 Brightseat Road  Lanham MD 20706",(240) 535-7832,Friday,Every Other Week,12:00 PM,4:00 PM,No,,9/26/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19857-PART-01,"Faith Village of Greater Laurel, Inc. : Faith Village of Greater Laurel, Inc.",Active,2/26/2025,MD,MD Prince George's County,"Attn: Faith Village of Greater Laurel, Inc. 13714 Briarwood Drive  Laurel MD 20708",,Saturday,2nd of the Month,10:00 AM,12:00 PM,No,Zip Code,10/25/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,
19111-PART-01,Corinth Baptist Church Outreach Pro : Corinth Baptist Church Outreach Program,Active,11/19/2024,MD,MD Prince George's County,Attn: Corinth Baptist Church Outreach Program 814 Cypress Tree Dr Capitol Heights MD 20743,(202) 486-3963,Saturday,Every week,10:00 AM,12:00 PM,No,Zip Code,11/15/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,"All PG Residents Requesting Food, can call on other days besides Sat for food"
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,Attn: Woodbridge Workers 13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Wednesday,3rd of the Month,9:30 AM,10:30 AM,No,,10/8/2024,,,
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,Attn: Woodbridge Workers 13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Saturday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,Attn: Woodbridge Workers 13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Thursday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,Attn: Woodbridge Workers 13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Friday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,
19623-PART-01,Iglesia De Dios Pentecostal Nuevo Renacer : Iglesia De Dios Pentecostal Nuevo Renacer,Active,2/18/2025,MD,MD Prince George's County,Jose Morales 490 Victoria Court Millersville MD 21108,,Wednesday,Every week,10:30 AM,Until Food Runs Out,No,,9/13/2024,Walk up,Loose groceries,
19624-PART-01,Calvary Pentecostal Ministries : Calvary Pentecostal Ministries,Active,11/13/2024,MD,MD Montgomery County,Attn: Calvary Pentecostal Ministries 7910 Cessna Avenue Gaithersburg MD 20879,(301) 775-0404,Tuesday,3rd of the Month,7:00 PM,8:30 PM,No,,10/3/2024,"Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,Attn: Yad Yehuda of Greater Washington 9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Sunday,Every week,7:00 AM,10:00 PM,Yes,,9/23/2024,,Loose groceries,
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,Attn: Yad Yehuda of Greater Washington 9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Friday,Every week,7:30 AM,2:00 PM,Yes,Zip Code,9/23/2024,,,
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,Attn: Yad Yehuda of Greater Washington 9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Thursday,Every week,7:30 AM,10:00 PM,Yes,,9/23/2024,,,
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,Attn: Yad Yehuda of Greater Washington 9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Monday,Every week,7:00 AM,10:00 PM,Yes,Zip Code,9/23/2024,,Loose groceries,
19601-PART-01,Silver Spring Christian Reformed Church : Silver Spring Christian Reformed Church,Active,2/24/2025,MD,MD Montgomery County,Attn: Silver Spring Christian Reformed Church 1501 Arcola Ave Silver Spring MD 20902,(301) 284-8401,Tuesday,1st of the Month,3:00 PM,5:00 PM,No,,10/3/2024,,,
19630-PART-01,Messiah United Methodist Church : Messiah United Methodist Church,Active,2/22/2025,VA,VA Fairfax County,Attn: Messiah United Methodist Church 6215 Rolling Road  Springfield   VA 22152,(703) 927-7913,Wednesday,4th of the Month,6:00 PM,7:00 PM,No,,9/26/2024,,,Produce
19647-PART-01,Kitchen of Purpose : Kitchen of Purpose,Active,11/26/2024,VA,VA Arlington County,Attn: Kitchen of Purpose 918 S. Lincoln St Suite 2 Arlington VA 22204,(703) 574-1058,Thursday,Every week,3:00 PM,5:30 PM,No,,10/10/2024,Other,Prepared meals,
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,Attn: Nourish Now 397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Thursday,1st of the Month,1:00 PM,3:00 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,Attn: Nourish Now 397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Wednesday,,12:30 PM,2:30 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",
